fips,county,state,CNT_population_2013,SQM_total_area_2000,PSM_population_density_2013,metropolitain_area_2013
41069,Wheeler,OR,1387,1715.46,0.8085294906322502,1
41071,Yamhill,OR,100722,718.36,140.21103624923435,0
42001,Adams,PA,101407,521.52,194.44508360177943,1
42003,Allegheny,PA,1,744.71,0.0013428045816492324,1
42005,Armstrong,PA,68095,664.44,102.48479922942629,1
42007,Beaver,PA,170045,443.9,383.0705113764362,1
42009,Bedford,PA,49111,1017.4,48.271083153135436,1
42011,Berks,PA,413687,865.67,477.8807166703247,0
42013,Blair,PA,126419,527.11,239.8341902069777,1
42015,Bradford,PA,62350,1161.03,53.702316046958316,1
42017,Bucks,PA,625783,622.11,1005.9041005609939,0
42019,Butler,PA,185360,794.79,233.2188376803936,1
42021,Cambria,PA,138837,693.43,200.217758101034,1
42023,Cameron,PA,4886,398.6,12.257902659307575,1
42025,Carbon,PA,64721,387.23,167.13839320300596,0
42027,Centre,PA,158331,1111.85,142.40320187075596,1
42029,Chester,PA,509396,759.81,670.4255011121203,1
42031,Clarion,PA,39066,608.95,64.1530503325396,1
42033,Clearfield,PA,81601,1153.8,70.72369561449125,0
42035,Clinton,PA,39854,898.09,44.37639880190181,0
42037,Columbia,PA,67044,489.79,136.88315400477757,0
42039,Crawford,PA,87435,1037.74,84.25520843371172,1
42041,Cumberland,PA,241265,551.14,437.7562869688283,0
42043,Dauphin,PA,271259,557.53,486.5370473337758,1
42045,Delaware,PA,561439,190.74,2943.4780329243995,1
42047,Elk,PA,31431,832.23,37.76720377780181,1
42049,Erie,PA,280613,1558.4,180.06481006160163,0
42051,Fayette,PA,134867,798.0,169.0062656641604,1
42053,Forest,PA,7572,431.4,17.552155771905426,1
42055,Franklin,PA,152063,772.63,196.8121869458861,0
42057,Fulton,PA,14668,438.03,33.48629089331781,1
42059,Greene,PA,37862,577.95,65.5108573406004,0
42061,Huntingdon,PA,45949,889.03,51.6844200983094,0
42063,Indiana,PA,88264,834.29,105.79534694171093,0
42065,Jefferson,PA,44946,656.87,68.42449799808182,0
42067,Juniata,PA,24777,393.57,62.95449348273497,0
42069,Lackawanna,PA,213986,464.51,460.6703838453424,0
42071,Lancaster,PA,530189,983.81,538.9140179506206,1
42073,Lawrence,PA,89120,362.76,245.67206968794795,1
42075,Lebanon,PA,135866,362.6,374.6993932708218,0
42077,Lehigh,PA,356006,348.34,1022.0072343113052,1
42079,Luzerne,PA,319893,907.13,352.64295084497263,1
42081,Lycoming,PA,116720,1243.77,93.8437170859564,1
42083,McKean,PA,42844,984.17,43.53312943901968,1
42085,Mercer,PA,115343,682.57,168.98340096986388,0
42087,Mifflin,PA,46714,414.6,112.67245537867822,1
42089,Monroe,PA,167271,617.42,270.9193093842117,0
42091,Montgomery,PA,813400,487.45,1668.6839675864194,1
42093,Montour,PA,18419,132.3,139.2214663643235,1
42095,Northampton,PA,299527,377.36,793.7433750264997,1
42097,Northumberland,PA,94025,477.38,196.96049268926222,1
42099,Perry,PA,45537,555.77,81.93497310038326,0
42101,Philadelphia,PA,1,142.64,0.007010656197420079,1
42103,Pike,PA,56598,566.64,99.8835239305379,1
42105,Potter,PA,17478,1081.42,16.1620831869209,1
42107,Schuylkill,PA,146758,782.61,187.52379857144683,0
42109,Snyder,PA,40091,332.16,120.6978564547206,0
42111,Somerset,PA,76769,1081.17,71.00548479887529,0
42113,Sullivan,PA,6325,452.35,13.982535647175858,0
42115,Susquehanna,PA,42266,832.4,50.7760691975012,0
42117,Tioga,PA,42397,1137.3,37.2786423986635,0
42119,Union,PA,44746,317.12,141.10116044399598,0
42121,Venango,PA,53905,683.02,78.92155427366696,0
42123,Warren,PA,40947,897.81,45.607645270157384,0
42125,Washington,PA,208264,860.95,241.90022649398918,0
42127,Wayne,PA,51639,750.54,68.80246222719643,1
42129,Westmoreland,PA,361151,1036.34,348.48698303645523,0
42131,Wyoming,PA,28125,404.79,69.48047135551768,1
42133,York,PA,439117,910.25,482.4136226311453,1
44001,Bristol,RI,49350,44.71,1103.779915007828,1
44003,Kent,RI,165043,188.1,877.4215842636896,1
44005,Newport,RI,82516,313.64,263.0914424180589,1
44007,Providence,RI,629731,435.82,1444.9336882199073,1
44009,Washington,RI,126393,562.77,224.59086305240155,1
45001,Abbeville,SC,24964,511.05,48.84844927110851,1
45003,Aiken,SC,164120,1080.46,151.89826555356052,0
45005,Allendale,SC,9805,412.58,23.765087982936645,1
45007,Anderson,SC,190591,757.45,251.62188923361282,0
45009,Bamberg,SC,15392,395.47,38.920777808683326,1
45011,Barnwell,SC,22144,557.25,39.73799910273665,0
45013,Beaufort,SC,171010,922.88,185.3003640776699,0
45015,Berkeley,SC,193925,1228.07,157.9103797014828,1
45017,Calhoun,SC,15053,392.34,38.367232502421366,1
45019,Charleston,SC,372214,1358.11,274.06763811473303,1
45021,Cherokee,SC,56055,397.28,141.09695932339912,1
45023,Chester,SC,32671,586.16,55.73734134024839,0
45025,Chesterfield,SC,46147,805.78,57.26997443470921,1
45027,Clarendon,SC,34180,695.66,49.13319725153092,0
45029,Colleton,SC,37781,1133.21,33.33980462579751,0
45031,Darlington,SC,67855,566.78,119.72017361233637,0
45033,Dillon,SC,31416,406.54,77.27652875485806,1
45035,Dorchester,SC,145310,576.69,251.9724635419376,0
45037,Edgefield,SC,26287,506.54,51.89521064476646,1
45039,Fairfield,SC,23183,709.93,32.65533221585227,1
45041,Florence,SC,138291,803.74,172.05937243387166,1
45043,Georgetown,SC,60417,1035.0,58.37391304347826,1
45045,Greenville,SC,473442,794.96,595.5544933078394,0
45047,Greenwood,SC,69807,462.94,150.790599213721,1
45049,Hampton,SC,20378,562.63,36.219184899489896,0
45051,Horry,SC,289310,1254.96,230.533244087461,0
45053,Jasper,SC,26624,699.79,38.04569942411296,1
45055,Kershaw,SC,62526,740.25,84.46605876393109,1
45057,Lancaster,SC,80486,555.29,144.94408327180392,1
45059,Laurens,SC,66159,723.98,91.3823586286914,1
45061,Lee,SC,18413,411.3,44.76780938487722,1
45063,Lexington,SC,273373,757.88,360.707499868053,0
45065,McCormick,SC,9913,393.85,25.169480766789388,1
45067,Marion,SC,32073,494.09,64.91327490942946,0
45069,Marlboro,SC,27958,485.28,57.6121002307946,0
45071,Newberry,SC,37487,647.28,57.91465826226672,0
45073,Oconee,SC,74954,673.58,111.27705691974226,0
45075,Orangeburg,SC,90598,1128.09,80.31096809651713,0
45077,Pickens,SC,119167,511.85,232.8162547621373,0
45079,Richland,SC,397488,771.72,515.0676411133571,1
45081,Saluda,SC,20123,461.78,43.57702802200182,1
45083,Spartanburg,SC,290722,819.14,354.91124838244986,1
45085,Sumter,SC,107870,682.03,158.16019823174938,1
45087,Union,SC,28031,515.92,54.33206698712979,1
45089,Williamsburg,SC,33132,936.92,35.36267770994322,1
45091,York,SC,239049,695.72,343.5994365549359,0
46003,Aurora,SD,2712,712.53,3.8061555302934615,1
46005,Beadle,SD,18304,1264.82,14.471624420866213,0
46007,Bennett,SD,3456,1190.59,2.9027624959053915,0
46009,Bon Homme,SD,7005,581.32,12.050161700956442,0
46011,Brookings,SD,33084,804.76,41.11039316069387,0
46013,Brown,SD,38258,1731.21,22.09899434499569,0
46015,Brule,SD,5396,846.49,6.37455847086203,0
46017,Buffalo,SD,2019,487.43,4.142133229386784,0
46019,Butte,SD,10319,2266.36,4.553116009813092,0
46021,Campbell,SD,1344,771.34,1.7424222781134129,0
46023,Charles Mix,SD,9186,1150.19,7.986506577174206,0
46025,Clark,SD,3633,967.79,3.753913555626737,0
46027,Clay,SD,13983,416.7,33.5565154787617,0
46029,Codington,SD,27867,717.08,38.861772745021476,0
46031,Corson,SD,4227,2529.42,1.6711340939820196,0
46033,Custer,SD,8423,1559.14,5.402337185884526,0
46035,Davison,SD,19803,436.78,45.338614405421495,1
46037,Day,SD,5614,1091.21,5.144747573794229,0
46039,Deuel,SD,4304,636.72,6.759643171252669,0
46041,Dewey,SD,5592,2445.67,2.286490000695106,0
46043,Douglas,SD,2994,434.13,6.896551724137932,0
46045,Edmunds,SD,4032,1151.16,3.5025539455853223,0
46047,Fall River,SD,6830,1749.14,3.904776061378735,0
46049,Faulk,SD,2370,1005.69,2.356590997225785,0
46051,Grant,SD,7261,687.91,10.555159831954764,0
46053,Gregory,SD,4237,1053.45,4.022022877212967,0
46055,Haakon,SD,1888,1827.22,1.0332636464136775,0
46057,Hamlin,SD,5951,537.96,11.0621607554465,0
46059,Hand,SD,3402,1440.21,2.3621555189868144,0
46061,Hanson,SD,3395,435.64,7.793131943806813,0
46063,Harding,SD,1270,2677.58,0.4743088908641385,0
46065,Hughes,SD,17424,800.29,21.772107610991014,0
46067,Hutchinson,SD,7183,814.37,8.820315090192418,0
46069,Hyde,SD,1382,866.59,1.5947564592252392,0
46071,Jackson,SD,3241,1871.24,1.7320065838695198,0
46073,Jerauld,SD,2061,532.63,3.8694778739462663,0
46075,Jones,SD,987,971.66,1.0157874153510489,0
46077,Kingsbury,SD,5078,863.67,5.879560480276033,0
46079,Lake,SD,12045,575.06,20.94564045490905,0
46081,Lawrence,SD,24967,800.31,31.19666129374868,0
46083,Lincoln,SD,49849,578.59,86.15599993086641,0
46085,Lyman,SD,3856,1707.06,2.2588544046489285,1
46087,McCook,SD,5647,577.16,9.78411532330723,0
46089,McPherson,SD,2441,1151.85,2.1191995485523294,1
46091,Marshall,SD,4761,885.63,5.375834151959622,0
46093,Meade,SD,26576,3482.46,7.63138700803455,0
46095,Mellette,SD,2082,1309.75,1.5896163389959916,1
46097,Miner,SD,2335,571.99,4.082239199986014,0
46099,Minnehaha,SD,179415,813.69,220.4955204070346,0
46101,Moody,SD,6429,521.1,12.337363270005756,1
46103,Pennington,SD,106221,2784.31,38.149846820217576,0
46105,Perkins,SD,3040,2890.71,1.0516447516354113,1
46107,Potter,SD,2368,898.43,2.6357089589617444,0
46109,Roberts,SD,10271,1135.35,9.046549522173779,0
46111,Sanborn,SD,2323,570.21,4.073937672085721,0
46115,Spink,SD,6579,1510.05,4.356809377172942,0
46117,Stanley,SD,2956,1516.99,1.9485955741303504,0
46119,Sully,SD,1451,1070.36,1.3556186703538995,0
46121,Todd,SD,10019,1390.9,7.203249694442447,0
46123,Tripp,SD,5498,1617.4,3.3992827995548414,0
46125,Turner,SD,8352,617.45,13.5266013442384,0
46127,Union,SD,14726,467.08,31.5277896720048,0
46129,Walworth,SD,5527,744.22,7.426567412861787,1
46135,Yankton,SD,22676,532.62,42.57444331793774,1
46137,Ziebach,SD,2821,1971.05,1.4312168641079628,0
47001,Anderson,TN,75420,344.82,218.72281190186183,0
47003,Bedford,TN,45638,474.83,96.11439883747869,0
47005,Benton,TN,16280,436.2,37.32232920678588,1
47007,Bledsoe,TN,13785,406.71,33.893929335398695,0
47009,Blount,TN,124985,566.65,220.56825200741199,0
47011,Bradley,TN,101881,331.5,307.3333333333333,0
47013,Campbell,TN,40229,498.25,80.74059207225288,1
47015,Cannon,TN,13800,265.71,51.93632155357346,1
47017,Carroll,TN,28685,599.86,47.81949121461675,1
47019,Carter,TN,56982,347.62,163.92037282089638,1
47021,Cheatham,TN,39387,307.13,128.2421124605216,0
47023,Chester,TN,17340,288.74,60.05402784512018,1
47025,Claiborne,TN,31661,441.55,71.70422375721887,1
47027,Clay,TN,7784,259.25,30.025072324011568,1
47029,Cocke,TN,35287,443.15,79.62766557599008,0
47031,Coffee,TN,53324,434.46,122.73627031257193,0
47033,Crockett,TN,14590,265.47,54.95912909179945,0
47035,Cumberland,TN,57513,684.95,83.96671289875172,0
47037,Davidson,TN,658990,526.11,1252.5707551652695,1
47039,Decatur,TN,11697,344.91,33.913194746455595,0
47041,DeKalb,TN,19108,328.98,58.082558210225535,1
47043,Dickson,TN,50211,491.28,102.20444553004394,0
47045,Dyer,TN,38148,526.48,72.45859291900926,0
47047,Fayette,TN,38810,706.23,54.953768602296705,1
47049,Fentress,TN,17937,498.97,35.94805298915766,0
47051,Franklin,TN,41313,575.77,71.75260954895184,1
47053,Gibson,TN,49483,603.59,81.98114614224887,0
47055,Giles,TN,28859,611.17,47.219267961450996,0
47057,Grainger,TN,22681,302.44,74.99338711810606,0
47059,Greene,TN,68272,624.11,109.39097274518915,0
47061,Grundy,TN,13509,361.14,37.406545937863434,1
47063,Hamblen,TN,63082,175.77,358.889457814189,0
47065,Hamilton,TN,348853,575.72,605.9421246439241,0
47067,Hancock,TN,6638,223.5,29.70022371364653,1
47069,Hardeman,TN,26251,670.39,39.157803666522476,1
47071,Hardin,TN,25981,596.31,43.569619828612645,0
47073,Hawkins,TN,56740,499.63,113.56403738766687,0
47075,Haywood,TN,18256,534.15,34.17766544978002,0
47077,Henderson,TN,27958,525.91,53.16118727538933,1
47079,Henry,TN,32253,593.45,54.34830230010952,0
47081,Hickman,TN,24153,612.7,39.4205973559654,0
47083,Houston,TN,8275,206.92,39.991300985888266,0
47085,Humphreys,TN,18230,556.72,32.74536571346458,1
47087,Jackson,TN,11533,319.56,36.09024909250219,0
47089,Jefferson,TN,52352,314.33,166.55107689371044,0
47091,Johnson,TN,17998,302.73,59.452317246391175,0
47093,Knox,TN,444325,525.78,845.0777891893947,1
47095,Lake,TN,7711,193.79,39.790494865576136,0
47097,Lauderdale,TN,27559,507.14,54.34199629293686,1
47099,Lawrence,TN,41990,617.91,67.95488016054118,0
47101,Lewis,TN,11969,282.48,42.37114131973945,0
47103,Lincoln,TN,33574,570.63,58.83672432224032,0
47105,Loudon,TN,50374,247.31,203.68767943067402,0
47107,McMinn,TN,52405,432.22,121.2461246587386,0
47109,McNairy,TN,26078,560.84,46.4981099778903,1
47111,Macon,TN,22619,307.19,73.63195416517466,0
47113,Madison,TN,98715,558.63,176.7090918855056,0
47115,Marion,TN,28316,512.32,55.270143660212355,1
47117,Marshall,TN,31082,376.1,82.64291411858548,1
47119,Maury,TN,83611,615.52,135.83799064205874,1
47121,Meigs,TN,11696,216.78,53.95331672663529,0
47123,Monroe,TN,45223,652.58,69.29878329093751,1
47125,Montgomery,TN,184637,543.84,339.50610473668723,0
47127,Moore,TN,6302,130.38,48.33563429973922,0
47129,Morgan,TN,21707,522.4,41.55245022970904,1
47131,Obion,TN,31068,555.35,55.94309894661024,0
47133,Overton,TN,22021,434.82,50.64394462076262,1
47135,Perry,TN,7878,422.9,18.628517379995273,0
47137,Pickett,TN,5044,174.58,28.89219841906289,0
47139,Polk,TN,16640,442.35,37.61727139143212,0
47141,Putnam,TN,73992,402.56,183.80365659777425,0
47143,Rhea,TN,32526,336.39,96.69134040845448,1
47145,Roane,TN,53035,394.98,134.27262139855182,0
47147,Robertson,TN,67244,476.67,141.07034216543943,0
47149,Rutherford,TN,281289,623.94,450.82700259640353,1
47151,Scott,TN,22024,533.22,41.30377705262368,1
47153,Sequatchie,TN,14663,266.02,55.11991579580482,1
47155,Sevier,TN,93356,597.73,156.1842303381125,0
47157,Shelby,TN,938091,783.63,1197.109605298419,1
47159,Smith,TN,19050,325.35,58.55232826187182,0
47161,Stewart,TN,13308,493.2,26.982968369829685,1
47163,Sullivan,TN,156562,429.69,364.3603528124928,1
47165,Sumner,TN,169110,543.12,311.3676535572249,0
47167,Tipton,TN,61599,474.72,129.75859453993934,1
47169,Trousdale,TN,7782,116.64,66.71810699588477,1
47171,Unicoi,TN,18047,186.49,96.77194487640087,1
47173,Union,TN,19055,247.13,77.10516732084328,1
47175,Van Buren,TN,5570,274.59,20.28478822972432,1
47177,Warren,TN,39893,434.08,91.90241430151123,1
47179,Washington,TN,125516,329.8,380.582171012735,0
47181,Wayne,TN,16918,735.59,22.999225111815004,0
47183,Weakley,TN,34186,581.81,58.75801378456885,1
47185,White,TN,26273,379.39,69.2506391839532,0
47187,Williamson,TN,199032,583.62,341.0301223398787,0
47189,Wilson,TN,122014,583.2,209.21467764060355,0
48001,Anderson,TX,57894,1077.95,53.70750034788255,1
48003,Andrews,TX,16776,1500.99,11.176623428537166,1
48005,Angelina,TX,87409,864.45,101.11515992827809,0
48007,Aransas,TX,24124,527.95,45.69372099630647,0
48009,Archer,TX,8760,925.78,9.46229125710212,0
48011,Armstrong,TX,1954,913.81,2.138300084262593,1
48013,Atascosa,TX,47078,1235.61,38.10101892992126,1
48015,Austin,TX,28709,656.37,43.73904962140257,1
48017,Bailey,TX,7138,827.38,8.627232952210592,1
48019,Bandera,TX,20599,797.54,25.828171627755353,1
48021,Bastrop,TX,75850,895.92,84.6615769265113,0
48023,Baylor,TX,3610,901.01,4.006614798947847,1
48025,Bee,TX,32773,880.31,37.228930717588135,1
48027,Bell,TX,326620,1087.93,300.2215216052503,0
48029,Bexar,TX,1,1256.66,0.0007957601897092293,0
48031,Blanco,TX,10652,713.41,14.931105535386386,1
48033,Borden,TX,637,906.04,0.7030594675731756,1
48035,Bosque,TX,17880,1002.63,17.833098949762125,0
48037,Bowie,TX,93457,922.77,101.27875852054142,0
48039,Brazoria,TX,330091,1597.44,206.63749499198718,0
48041,Brazos,TX,204124,590.29,345.80291043385455,1
48043,Brewster,TX,9273,6192.78,1.4973888948097624,1
48045,Briscoe,TX,1547,901.59,1.7158575405672198,1
48047,Brooks,TX,7238,943.61,7.670541855215608,0
48049,Brown,TX,37853,956.94,39.55629402052375,0
48051,Burleson,TX,17178,677.78,25.344507067189948,0
48053,Burnet,TX,43738,1020.96,42.84007208901426,0
48055,Caldwell,TX,39207,547.41,71.62273250397324,1
48057,Calhoun,TX,21759,1032.16,21.081033948225077,0
48059,Callahan,TX,13526,901.26,15.00787785988505,1
48061,Cameron,TX,417260,1276.33,326.92172087156143,0
48063,Camp,TX,12440,203.2,61.22047244094489,1
48065,Carson,TX,5981,924.1,6.472243263716048,1
48067,Cass,TX,30413,960.35,31.668662466808968,0
48069,Castro,TX,8027,899.32,8.92563270026242,1
48071,Chambers,TX,37221,871.99,42.685122535808894,0
48073,Cherokee,TX,50981,1061.93,48.00787245863663,0
48075,Childress,TX,7046,713.61,9.873740558568404,1
48077,Clay,TX,10449,1116.17,9.361477194334196,0
48079,Cochran,TX,3000,775.31,3.8694199739459063,0
48081,Coke,TX,3196,927.97,3.4440768559328427,1
48083,Coleman,TX,8534,1281.45,6.659643372741816,0
48085,Collin,TX,858098,885.85,968.671897048033,0
48087,Collingsworth,TX,3096,919.44,3.3672670321064992,0
48089,Colorado,TX,20706,973.59,21.267679413305395,1
48091,Comal,TX,118776,574.59,206.7143528428966,0
48093,Comanche,TX,13539,947.67,14.286618759694829,0
48095,Concho,TX,4119,993.69,4.145155933943181,1
48097,Cooke,TX,38502,898.81,42.83663955674726,0
48099,Coryell,TX,76116,1056.73,72.02975215996517,0
48101,Cottle,TX,1448,901.59,1.6060515311837975,0
48103,Crane,TX,4756,785.59,6.054048549497829,1
48105,Crockett,TX,3763,2807.43,1.3403717991187671,0
48107,Crosby,TX,5978,901.69,6.6297729818452025,0
48109,Culberson,TX,2295,3812.71,0.6019340574027398,0
48111,Dallam,TX,7022,1505.26,4.6649748216255,1
48113,Dallas,TX,2,908.56,0.002201285550761645,0
48115,Dawson,TX,13254,902.12,14.692058706158823,0
48117,Deaf Smith,TX,19136,1498.26,12.77214902620373,1
48119,Delta,TX,5188,277.92,18.667242371905587,0
48121,Denton,TX,728282,957.88,760.3060926212053,0
48123,DeWitt,TX,20495,910.47,22.51035179632498,0
48125,Dickens,TX,2283,905.21,2.522066702754057,1
48127,Dimmit,TX,10906,1334.48,8.17247167436005,0
48129,Donley,TX,3566,933.05,3.8218744976153483,0
48131,Duval,TX,11606,1795.67,6.463325666742776,0
48133,Eastland,TX,18231,931.9,19.563257860285443,0
48135,Ector,TX,149651,901.68,165.96907993966818,0
48137,Edwards,TX,1881,2119.95,0.8872850774782425,0
48139,Ellis,TX,156093,951.66,164.0218145135868,1
48141,El Paso,TX,831218,1014.68,819.1922576575869,0
48143,Erath,TX,40012,1089.8,36.71499357680308,1
48145,Falls,TX,17201,773.81,22.228970936017884,1
48147,Fannin,TX,33655,899.16,37.42937853107345,0
48149,Fayette,TX,24783,959.84,25.819928321386897,1
48151,Fisher,TX,3846,901.74,4.265087497504823,0
48153,Floyd,TX,6275,992.51,6.322354434716022,0
48155,Foard,TX,1277,707.69,1.8044624058556709,0
48157,Fort Bend,TX,653252,886.05,737.2631341346425,0
48159,Franklin,TX,10563,294.77,35.83471859415816,0
48161,Freestone,TX,19553,892.13,21.917209375315256,1
48163,Frio,TX,18257,1134.28,16.095673026060584,0
48165,Gaines,TX,18895,1502.84,12.572862047856061,0
48167,Galveston,TX,306693,872.93,351.33744973823786,0
48169,Garza,TX,6401,896.19,7.142458630424351,0
48171,Gillespie,TX,25354,1061.48,23.885518332893696,1
48173,Glasscock,TX,1243,900.93,1.379685436160412,0
48175,Goliad,TX,7446,859.35,8.664688427299701,0
48177,Gonzales,TX,20138,1069.82,18.82372735600381,0
48179,Gray,TX,22926,929.25,24.671509281678766,1
48181,Grayson,TX,122249,979.19,124.84706747413678,0
48183,Gregg,TX,123043,276.37,445.21113000687484,0
48185,Grimes,TX,26835,801.16,33.49518198612013,1
48187,Guadalupe,TX,143164,714.17,200.46207485612666,1
48189,Hale,TX,35751,1004.77,35.58127730724444,0
48191,Hall,TX,3183,904.08,3.52070613220069,1
48193,Hamilton,TX,8267,836.38,9.88426313398216,0
48195,Hansford,TX,5548,920.4,6.027813993915689,0
48197,Hardeman,TX,4014,697.0,5.758967001434719,0
48199,Hardin,TX,55342,897.37,61.67132843754527,0
48201,Harris,TX,4,1777.69,0.0022501110992355247,0
48203,Harrison,TX,66218,915.09,72.36228130566394,1
48205,Hartley,TX,6059,1463.2,4.140924002186988,1
48207,Haskell,TX,5918,910.25,6.501510574018128,0
48209,Hays,TX,176029,679.79,258.94614513305584,0
48211,Hemphill,TX,4125,912.06,4.522728767844222,0
48213,Henderson,TX,78600,949.0,82.82402528977872,1
48215,Hidalgo,TX,817039,1582.66,516.2441712054389,0
48217,Hill,TX,34784,985.65,35.290417490995786,0
48219,Hockley,TX,23477,908.55,25.8400748445325,1
48221,Hood,TX,52893,436.8,121.09203296703295,0
48223,Hopkins,TX,35414,792.74,44.672906627645894,0
48225,Houston,TX,22738,1236.83,18.384094823055715,1
48227,Howard,TX,36196,904.19,40.031409327685544,0
48229,Hudspeth,TX,3331,4571.93,0.7285763342833332,0
48231,Hunt,TX,87556,882.02,99.26759030407473,0
48233,Hutchinson,TX,21844,894.95,24.408067489803894,1
48235,Irion,TX,1601,1051.59,1.5224564706777357,1
48237,Jack,TX,8905,920.11,9.6781906511178,0
48239,Jackson,TX,14637,857.03,17.07874870191242,1
48241,Jasper,TX,35673,969.62,36.790701511932504,0
48243,Jeff Davis,TX,2223,2264.6,0.9816303099885191,0
48245,Jefferson,TX,252648,1111.26,227.35273473354567,0
48247,Jim Hogg,TX,5226,1136.16,4.599704267004647,0
48249,Jim Wells,TX,41697,868.22,48.025845983736836,1
48251,Johnson,TX,154557,734.46,210.4362388693734,0
48253,Jones,TX,20016,937.13,21.358829618089274,0
48255,Karnes,TX,14711,753.58,19.521484115820478,1
48257,Kaufman,TX,108474,806.81,134.44801130377658,1
48259,Kendall,TX,37461,663.04,56.49885376447877,0
48261,Kenedy,TX,426,1945.6,0.2189555921052632,1
48263,Kent,TX,796,902.91,0.88159395731579,1
48265,Kerr,TX,49834,1107.66,44.99033999602766,0
48267,Kimble,TX,4466,1250.92,3.5701723531480827,0
48269,King,TX,275,913.33,0.3010959894014212,0
48271,Kinney,TX,3609,1365.31,2.643355721411255,0
48273,Kleberg,TX,32063,1090.29,29.40777224408185,0
48275,Knox,TX,3764,855.43,4.400126252294168,0
48277,Lamar,TX,49278,932.47,52.846740377706524,0
48279,Lamb,TX,13722,1017.73,13.482947343598006,0
48281,Lampasas,TX,20197,713.96,28.288699647039053,0
48283,La Salle,TX,7429,1494.23,4.971791491269752,0
48285,Lavaca,TX,19525,970.35,20.12160560622456,1
48287,Lee,TX,16587,634.03,26.161222655079413,0
48289,Leon,TX,16668,1080.38,15.42790499639016,0
48291,Liberty,TX,76973,1176.22,65.44098893064222,0
48293,Limestone,TX,23362,933.15,25.03563199914269,0
48295,Lipscomb,TX,3484,932.22,3.737315226019609,1
48297,Live Oak,TX,11849,1078.83,10.983194757283352,0
48299,Llano,TX,19359,966.18,20.0366391355648,0
48301,Loving,TX,103,676.85,0.15217551894806824,0
48303,Lubbock,TX,289972,900.7,321.9407127789497,0
48305,Lynn,TX,5694,893.46,6.372976965952589,0
48307,McCulloch,TX,8271,1073.35,7.705780966134068,1
48309,McLennan,TX,241432,1060.23,227.71662752421642,1
48311,McMullen,TX,763,1142.6,0.6677752494311221,0
48313,Madison,TX,13786,472.44,29.180425027516726,1
48315,Marion,TX,10234,420.36,24.345798839090303,0
48317,Martin,TX,5298,915.62,5.786243201328063,0
48319,Mason,TX,4091,932.18,4.388637387628998,0
48321,Matagorda,TX,36513,1612.19,22.64807497875561,1
48323,Maverick,TX,56415,1291.74,43.67364949602862,0
48325,Medina,TX,47271,1334.53,35.421459240331814,0
48327,Menard,TX,2152,902.25,2.3851482405098365,0
48329,Midland,TX,152052,901.97,168.57766888033967,1
48331,Milam,TX,24156,1021.67,23.643642271966485,0
48333,Mills,TX,4874,749.89,6.499619944258491,1
48335,Mitchell,TX,9001,915.9,9.827492084288679,0
48337,Montague,TX,19383,938.44,20.654490430927922,0
48339,Montgomery,TX,498951,1076.81,463.36029568819015,0
48341,Moore,TX,22203,909.61,24.409362254152878,0
48343,Morris,TX,12747,258.64,49.28472007423446,1
48345,Motley,TX,1193,989.81,1.2052818217637729,0
48347,Nacogdoches,TX,65199,981.33,66.43942404695667,0
48349,Navarro,TX,48022,1086.17,44.21223197105425,0
48351,Newton,TX,14212,939.51,15.127034305116494,0
48353,Nolan,TX,15057,913.93,16.475003556071037,0
48355,Nueces,TX,352728,1166.42,302.4022221841189,1
48357,Ochiltree,TX,10651,918.07,11.601511867286806,0
48359,Oldham,TX,2091,1501.42,1.3926815947569633,1
48361,Orange,TX,83023,379.54,218.74637719344466,0
48363,Palo Pinto,TX,27852,985.5,28.26179604261796,1
48365,Panola,TX,23829,821.34,29.01234567901234,1
48367,Parker,TX,120119,910.09,131.98584755353866,0
48369,Parmer,TX,9966,885.17,11.25885423139058,0
48371,Pecos,TX,15670,4764.73,3.2887487853456547,1
48373,Polk,TX,45953,1109.81,41.40618664456078,0
48375,Potter,TX,122272,921.98,132.61892882708952,0
48377,Presidio,TX,7282,3856.26,1.888358150124732,0
48379,Rains,TX,11027,258.87,42.59667014331518,1
48381,Randall,TX,126654,922.42,137.3062162572364,0
48383,Reagan,TX,3598,1175.98,3.059575843126584,0
48385,Real,TX,3324,700.04,4.748300097137307,1
48387,Red River,TX,12500,1057.61,11.81910155917588,0
48389,Reeves,TX,14126,2641.95,5.346808228770416,0
48391,Refugio,TX,7280,818.64,8.892797811003618,0
48393,Roberts,TX,922,924.19,0.9976303573940424,0
48395,Robertson,TX,16420,865.67,18.967967008213293,0
48397,Rockwall,TX,85033,148.7,571.8426361802287,0
48399,Runnels,TX,10278,1057.13,9.722550679670428,1
48401,Rusk,TX,53349,938.62,56.83769789691249,1
48403,Sabine,TX,10352,576.61,17.953209274899844,0
48405,San Augustine,TX,8710,592.21,14.707620607554754,1
48407,San Jacinto,TX,26780,627.9,42.65010351966874,0
48409,San Patricio,TX,66274,707.06,93.73179079568921,0
48411,San Saba,TX,5708,1138.25,5.014715572150232,0
48413,Schleicher,TX,3193,1310.65,2.4361957807194905,1
48415,Scurry,TX,17230,907.53,18.985598272233428,0
48417,Shackelford,TX,3349,915.54,3.657950499158967,0
48419,Shelby,TX,25906,834.53,31.04262279366829,0
48421,Sherman,TX,3081,923.2,3.3373050259965336,0
48423,Smith,TX,216515,949.45,228.04255095055032,0
